,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
RPS13,False,True,1693,43.238014,2.1952628538417063,74845.0,False,3.7511082290762747,0.8735892128819388,-1.1444247
PIK3C2A,False,False,502,0.35759676,70.99942229924898,619.0,False,0.32151811875885283,0.2958279397085644,-0.2325681
NUCB2,False,False,1425,2.8515308,17.67764298093587,4936.0,False,1.3065398913757222,0.6468501465366411,-0.018330757
AC124798.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NCR3LG1,False,False,23,0.013287118,98.67128827267476,23.0,False,0.011159060341254922,-0.13006258873065013,-0.90232074
AC124798.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.00102968799668772,-0.4348688256461373,-1.6538832
KCNJ11,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ABCC8,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0009002200647426151,0.39185798094360974,0.3845817
AC124798.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
USH1C,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OTOG,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC124301.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02729,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MYOD1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
KCNC1,False,False,28,0.01617562,98.38243789716927,28.0,False,0.01766814730052299,0.1624774984484627,-0.18100302
SERGEF,False,False,328,0.21894859,81.05141536683998,379.0,False,0.1957862066039378,0.1871013445772471,-0.120287865
TPH1,False,False,14,0.00808781,99.19121894858463,14.0,False,0.008019327745013958,0.48881027180118347,0.6236375
SAAL1,False,False,403,0.293472,76.71865973425766,508.0,False,0.2251625603098745,0.1966862464436308,-0.09665432
MRGPRX3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090099.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005951307036143737,-0.022152827761251628,-0.63624704
AC090099.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MRGPRX4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SAA4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SAA2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SAA1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00028632522190935253,-0.7539599493242936,-2.4406679
HPS5,False,False,148,0.093587525,91.45002888503755,162.0,False,0.08543104678200328,0.2097637765828799,-0.06440898
GTF2H1,False,False,380,0.26978624,78.0473714615829,467.0,False,0.21449417935735657,0.1844739453386824,-0.12676626
LDHA,False,False,1454,3.6031196,16.00231080300404,6237.0,False,1.4139566060319133,0.6657108943439913,-0.1865603
AC084117.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LDHC,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0014035868096821866,-0.17453926304423373,-1.0119871
LDHAL6A,False,False,71,0.044482958,95.89832466782207,77.0,False,0.047996408916760255,0.34869159266590044,0.27814612
TSG101,False,False,618,0.4696707,64.29809358752166,813.0,False,0.3849476306104675,0.3159990153697152,-0.1580344
AC027544.2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.001241357199105163,0.713349901910823,1.1772861
UEVLD,False,False,62,0.036972847,96.41825534373196,64.0,False,0.032285005609886466,0.14126226826812635,-0.23331353
SPTY2D1OS,False,False,22,0.012709416,98.72905834777586,22.0,False,0.01098636412046112,-0.010252842708344208,-0.60690516
SPTY2D1,False,False,201,0.12882727,88.38821490467937,223.0,False,0.1121447459940396,0.20521220590138753,-0.07563181
TMEM86A,False,False,8,0.004621606,99.53783939919121,8.0,False,0.004511719377238103,-0.013830084244267607,-0.6157256
IGSF22,False,False,12,0.006932409,99.30675909878683,12.0,False,0.007887290678379755,0.13805085592387042,-0.24123193
AC103974.1,False,False,36,0.020797227,97.92027729636048,36.0,False,0.024100628599546918,0.20673908588886125,-0.07186698
PTPN5,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006375197142337322,0.04667257405654811,-0.46654385
AC103974.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MRGPRX1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC023078.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MRGPRX2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005604422743518855,-0.08222496348438627,-0.78436726
ZDHHC13,False,False,136,0.08318891,92.14326978625073,144.0,False,0.08002100302569419,0.21292043381915446,-0.056625593
CSRP3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CSRP3-AS1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0011159123127684578,-0.7752506112027703,-2.4931643
E2F8,False,False,52,0.033506643,96.99595609474292,58.0,False,0.01958036546164689,-0.030105220433481954,-0.6558553
AC009652.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NAV2,False,False,14,0.013287118,99.19121894858463,23.0,True,0.038258003121297325,3.6641494705983817,8.453089
NAV2-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NAV2-AS5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NAV2-AS4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009549.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00035707899983030957,-0.5330958504031206,-1.896082
NAV2-AS3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006838649079600369,0.11687092367786546,-0.2934554
NAV2-AS2,False,False,23,0.013287118,98.67128827267476,23.0,True,0.019107168869129262,0.8139705464597733,1.425387
NAV2-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DBX1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HTATIP2,False,False,315,0.21317157,81.80242634315424,369.0,False,0.19255928912421003,0.1976468237679508,-0.094285816
PRMT3,False,False,405,0.3044483,76.60311958405546,527.0,False,0.2319054732506075,0.2666250043209649,0.07579406
AC090707.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC6A5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
NELL1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0031463903744420674,0.3928263052181187,0.3869693
AC090707.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090857.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC130307.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0022034955421955027,0.19143904367483675,-0.10959238
ANO5,False,False,26,0.017908724,98.49797804737146,31.0,False,0.018252717564911453,0.30333501949876107,0.16631015
AC116534.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005188308729342664,-0.15939408505199473,-0.9746436
AC107882.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC107886.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC104009.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC17A6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC040936.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01495,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC055878.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FANCF,False,False,129,0.079145,92.5476603119584,137.0,False,0.06988767634571082,0.05308205480045587,-0.45073998
GAS2,False,False,63,0.03755055,96.36048526863085,65.0,False,0.044331548854376346,0.31256781982809884,0.18907551
SVIP,False,False,825,0.7862507,52.33968804159446,1361.0,False,0.5270632271565882,0.1918371923208902,-0.7009909
AC006299.1,False,False,106,0.06470248,93.87637203928365,112.0,False,0.07284013496220819,0.2648273259956933,0.07136152
CCDC179,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0037868155647513674,0.3366584415314561,0.2484759
LINC02718,False,False,38,0.024263432,97.80473714615829,42.0,False,0.02849093742246442,0.351577268507052,0.28526133
LINC02726,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC100768.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02686,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LUZP2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008383459905813635,0.32061865459745825,0.2089265
LINC02699,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0004249691653963268,-0.35900234413165827,-1.4668188
AC013799.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ANO3,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0026293118792098387,-0.0037342139951262185,-0.5908322
AC021698.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ANO3-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.00122332427078197,0.03531575638113992,-0.49454644
MUC15,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC5A12,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FIBIN,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BBOX1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BBOX1-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0010148150890376322,-0.12155253870440917,-0.88133746
CCDC34,False,False,527,0.55401504,69.55517042172154,959.0,False,0.325838916669198,0.2006730266136939,-0.58417296
LGR4,False,False,93,0.06354708,94.62738301559793,110.0,False,0.04014561216284051,-0.05326929125429844,-0.7129711
AC100771.2,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0032401245061468684,0.14711049623884032,-0.21889353
LIN7C,False,False,137,0.08781052,92.08549971114962,152.0,False,0.0686756410228174,0.30465763849152044,0.16957134
BDNF-AS,False,False,95,0.057770073,94.51184286539572,100.0,False,0.06379670459469422,0.4051312547689121,0.4173097
LINC00678,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BDNF,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0011270240373118696,-0.07545056168257801,-0.76766354
AC103796.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00028615021284251167,-0.7545714741745063,-2.4421759
AC090159.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
KIF18A,False,False,164,0.10629694,90.52570768341998,184.0,False,0.08601633531915047,0.15990330630929464,-0.18735021
METTL15,False,False,435,0.3131138,74.87001733102254,542.0,False,0.27235836062437657,0.3399320478444525,-0.06959998
AC013714.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02758,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02742,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0011628600460152658,-0.020221827302932874,-0.63148576
AC090791.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0003427806307263321,-0.573969332927508,-1.9968641
LINC02755,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090124.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC110058.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0013494283124706355,0.13534769379282519,-0.24789713
LINC02546,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC107973.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01616,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
KCNA4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL358944.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.000686931555761141,-0.5639574792166735,-1.9721777
FSHB,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ARL14EP,False,False,380,0.25245523,78.0473714615829,437.0,False,0.22406945357733662,0.10586404637458495,-0.32059512
MPPED2,False,False,195,0.12709416,88.73483535528597,220.0,False,0.14750817034963898,0.5269775047975515,0.7177467
AL353699.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MPPED2-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0008169757392930942,-0.39845339443266875,-1.5640935
AL122014.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DCDC1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0036172981527599997,0.6198036077296109,0.9466285
AL137804.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DNAJC24,False,False,155,0.10109763,91.04563835932986,175.0,False,0.08291213331343358,0.11925146120413047,-0.2875857
IMMP1L,False,False,552,0.4540728,68.1109185441941,786.0,False,0.3299508915243932,0.5584418430829231,0.7378108
ELP4,False,False,412,0.3148469,76.19872905834777,545.0,False,0.25425245712546435,0.3446897247402479,0.2682787
AC131571.1,False,False,59,0.035817448,96.59156556903524,62.0,False,0.03379805874455512,0.1891278349089101,-0.11529114
PAX6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PAUPAR,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL035078.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL035078.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL035078.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RCN1,False,False,686,0.5441941,60.36972848064702,942.0,False,0.43685831952963605,0.1986471480600603,-0.5916587
AL078612.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002276230700966737,0.2872876919008811,0.12674217
AL078612.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
WT1,False,False,69,0.04794916,96.01386481802426,83.0,False,0.04374527421607807,0.18758872067804985,-0.11908614
WT1-AS,False,False,20,0.011554015,98.84459849797804,20.0,False,0.011767544310091417,0.20587528833003627,-0.07399685
EIF3M,False,False,1514,3.0820334,12.536106296938188,5335.0,False,1.3692839584463026,0.3141663576653853,-0.7533236
CCDC73,False,False,27,0.016753322,98.44020797227037,29.0,False,0.013557500278037865,0.014202609313917987,-0.5466052
PRRG4,False,False,200,0.13460428,88.44598497978046,233.0,False,0.1167784153619983,0.28594451790266506,0.1234303
QSER1,False,False,177,0.11207394,89.77469670710572,194.0,False,0.10099146210955529,0.15911760380233414,-0.18928753
DEPDC7,False,False,9,0.0057770074,99.48006932409012,10.0,False,0.003244459770452593,-0.17602669550238764,-1.0156547
TCP11L1,False,False,179,0.11669555,89.65915655690353,202.0,False,0.11824784170213404,0.25736954761706804,0.05297283
LINC00294,False,False,17,0.009820913,99.01790872328135,17.0,False,0.010309376125449389,0.12570903048319476,-0.27166325
CSTF3,False,False,539,0.395725,68.86192952050838,685.0,False,0.33086593322674135,0.3058099806869612,-0.19568369
CSTF3-DT,False,False,38,0.022530328,97.80473714615829,39.0,False,0.020655091756774144,0.09301216174610931,-0.35228407
HIPK3,False,False,455,0.33679953,73.71461582900058,583.0,True,0.3345931498269603,0.6775078424748932,1.177769
KIAA1549L,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0014098209764913307,0.1793162266758325,-0.13948368
AL049629.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0002634013846736394,-0.837420702664372,-2.6464577
C11orf91,False,False,15,0.008665511,99.13344887348353,15.0,False,0.005186591934251296,-0.3457841113782726,-1.4342265
CD59,False,False,958,1.1790873,44.65626805314847,2041.0,False,0.6627552852686036,0.3661423819102094,-0.20204116
FBXO3,False,False,225,0.14384748,87.00173310225303,249.0,False,0.12598456720149562,0.26743706077946683,0.077796355
FBXO3-DT,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC113192.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02722,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC113192.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02721,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LMO2,False,False,994,1.1114962,42.576545349508955,1924.0,False,0.6881375230536451,0.2966539487808585,-0.40095228
AC132216.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090469.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.00172325889749586,-0.2554162945492337,-1.2114061
CAPRIN1,False,False,800,0.7492779,53.78393991912189,1297.0,False,0.49042286158884435,0.13093241052594026,-0.84186995
NAT10,False,False,328,0.2287695,81.05141536683998,396.0,False,0.1857050132792742,0.308265715616634,0.1784678
ABTB2,False,False,18,0.013864818,98.96013864818023,24.0,True,0.017667402138254185,1.1482018339761009,2.249503
CAT,False,False,1177,1.6522242,32.00462160600809,2860.0,False,0.8993745185353481,0.3279457206884233,-0.5467971
ELF5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL137224.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0008959795017917304,0.38713416051462796,0.37293416
LINC02707,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
EHF,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
APIP,False,False,494,0.37839398,71.46158290005778,655.0,False,0.28670205636295787,0.11972173705243841,-0.8832943
PDHX,False,False,288,0.18775274,83.36221837088388,325.0,False,0.1626852453789776,0.17856187602862442,-0.14134368
AL356215.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006429748885558384,0.05519577783502992,-0.44552815
CD44,False,False,1246,1.8636626,28.018486424032353,3226.0,False,1.1463967663069203,1.1380981543677013,0.8563667
CD44-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL133330.1,False,False,14,0.00808781,99.19121894858463,14.0,False,0.009726824723910628,0.20466865880236268,-0.076972045
SLC1A2,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.002952378337076565,0.18871921866736455,-0.11629867
AL133330.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090625.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PAMR1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL135934.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FJX1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0013541655525241346,0.4469018300694665,0.5203036
AL138812.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TRIM44,False,False,480,0.33737725,72.27036395147314,584.0,False,0.3165819772222606,0.5307036287808188,0.63531595
AC090692.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0023962195281615134,0.3529072581726026,0.2885407
AC090692.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC090692.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LDLRAD3,False,False,77,0.05199307,95.55170421721549,90.0,True,0.044236947361715497,0.8070669411167612,1.4083648
AL136146.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
COMMD9,False,False,530,0.41652223,69.38186019641826,721.0,False,0.3060070277944869,0.2400178423795358,-0.43879077
PRR5L,False,False,30,0.018486423,98.26689774696708,32.0,False,0.019339701571125918,0.21507765150753433,-0.05130653
AC087277.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC087277.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009656.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TRAF6,False,False,137,0.08665511,92.08549971114962,150.0,True,0.08322773212588387,0.6687139794449821,1.0672271
RAG1,False,False,7,0.004043905,99.59560947429232,7.0,False,0.003670152423780119,0.14814749443095435,-0.2163366
RAG2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007828158383744761,0.2520574582651749,0.039874785
C11orf74,False,False,599,0.45118427,65.39572501444252,781.0,False,0.3546005679441221,0.21001292613995506,-0.5496613
LINC02760,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC021713.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02759,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002332782683485095,0.31318664382409656,0.19060135
LINC01493,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC021723.2,False,False,166,0.11496245,90.41016753321779,199.0,False,0.1137398044393351,0.4123694700363244,0.435157
LRRC4C,False,False,40,0.027151935,97.6891969959561,47.0,True,0.03516059181226687,0.7709071908085137,1.3192054
AC090138.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02741,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01499,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00041469028375821295,-0.38349212231283025,-1.5272033
AC023442.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC023442.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02745,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02740,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
API5,False,False,476,0.37377238,72.50144425187753,647.0,False,0.2815233951041561,0.33209182992792957,-0.0985702
AC087276.2,False,False,27,0.01559792,98.44020797227037,27.0,False,0.01696489579536829,0.3823682257021878,0.36118278
TTC17,False,False,860,0.78162915,50.31773541305604,1353.0,False,0.5916799115323209,0.44842891980284305,0.033504594
AC087276.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005675496828678674,-0.06961934059705918,-0.75328547
AC087276.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC068205.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MIR670HG,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC068205.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0015196275082853016,-0.14110143295923738,-0.92953926
HSD17B12,False,False,501,0.35701907,71.05719237435008,618.0,False,0.29787417505569463,0.3177989357490951,-0.15138355
AC087521.2,False,False,8,0.004621606,99.53783939919121,8.0,False,0.00503259583265862,0.3591268657826156,0.30387643
AC087521.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ALKBH3,False,False,335,0.2333911,80.64702484113229,404.0,False,0.18326503824981716,0.0890874368457774,-0.3619613
ALKBH3-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006485241495824376,0.06379210164979882,-0.42433214
AC087521.3,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002156445469863187,0.3431180094800736,0.26440328
C11orf96,False,False,8,0.00751011,99.53783939919121,13.0,False,0.002186731888336456,-0.17484086319296227,-1.0127307
AC087521.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ACCSL,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ACCS,False,False,75,0.044482958,95.66724436741768,77.0,False,0.04408988676584719,0.2301426519819129,-0.014160676
AC134775.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0011245013904706712,0.1320810857453403,-0.2559516
EXT2,False,False,242,0.1565569,86.01964182553438,271.0,False,0.14639969151822033,0.3210704512834172,0.21004051
ALX4,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006974216025707,0.13650737846592068,-0.24503769
AC010768.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CD82,False,False,773,0.8180243,55.343731946851534,1416.0,False,0.5221051524495265,0.3660587267719153,0.026940145
AC010768.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC010768.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0004625632635000956,-0.2742168475888321,-1.2577627
LINC02704,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TSPAN18-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TSPAN18,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.004569559919255825,0.3760949533155022,0.34571472
TP53I11,False,False,31,0.017908724,98.20912767186597,31.0,False,0.020510783126682447,0.45090288469708806,0.53016907
LINC02685,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC068858.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRDM11,False,False,62,0.03986135,96.41825534373196,69.0,False,0.04306183742628921,0.6322596665063661,0.9773415
AC103681.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SYT13,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC103681.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02696,False,False,15,0.008665511,99.13344887348353,15.0,False,0.008582785047468879,0.013003911866955256,-0.54956084
LINC02687,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007739565551619652,0.24067129542756402,0.011799859
AC103855.3,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.00152058792037467,0.28465786686175193,0.120257795
AC018716.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC018716.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC103855.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC103855.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CHST1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC087442.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC044839.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC044839.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02690,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02716,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC35C1,False,False,39,0.022530328,97.74696707105718,39.0,False,0.01958176611796126,-0.0422836004072356,-0.6858836
AC044839.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0003912077544083031,-0.4417970885457816,-1.6709663
CRY2,False,False,116,0.07394569,93.29867128827267,128.0,False,0.07270825611093365,0.43587445954162035,0.49311337
MAPK8IP1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002913911997001884,0.6657721401882106,1.0599734
AC068385.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
C11orf94,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PEX16,False,False,405,0.28365105,76.60311958405546,491.0,False,0.24785208116187765,0.28131853791259886,0.11202399
LARGE2,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.006023253015815416,1.6105260606956562,3.3894584
PHF21A,False,False,359,0.25072214,79.26054303870596,434.0,False,0.22823933668745097,0.3637888065853,0.3153714
AC024475.1,False,False,1,0.0011554015,99.94222992489891,2.0,True,0.0013779416600757613,0.8178037653999431,1.4348385
AC024475.3,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002084255711739853,0.24341218305296364,0.018558081
LINC02710,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005339419630302334,-0.13067734096940647,-0.90383655
AC116021.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02489,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0002431260308812656,-0.9175299038715696,-2.8439832
CREB3L1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.0017725826637670556,0.7512434584071086,1.2707205
DGKZ,False,False,207,0.13056037,88.0415944540728,226.0,False,0.12605411262465846,0.4597365747632258,0.55195034
MDK,False,False,854,1.1513577,50.66435586366262,1993.0,False,0.8546762665046242,0.9979219190367122,1.0485545
CHRM4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AMBRA1,False,False,1179,1.5066435,31.88908145580589,2608.0,False,0.9230863215067969,0.4978130156970709,-0.14230798
AC127035.1,False,False,59,0.035239745,96.59156556903524,61.0,False,0.032267827980151174,0.1069466625068215,-0.31792572
HARBI1,False,False,44,0.025418833,97.4581166955517,44.0,False,0.02686752930567593,0.11456230708034251,-0.29914778
